Node,p = 0.2,p = 0.5,p = 0.8
ENSG00000197498,1.0870949476266063e-07,1.9355303808345714e-06,1.4222025227566618e-05
ENSG00000052126,6.367004087214495e-08,1.6324534795588973e-06,1.4424103241879602e-05
ENSG00000162755,3.8450236288072067e-08,8.291107156483566e-07,8.362539568874974e-06
ENSG00000048140,9.786342897344058e-08,2.7844351284700007e-06,2.0297598408728913e-05
ENSG00000054523,2.147686204527578e-09,2.588600805947972e-07,6.481869825109334e-06
ENSG00000204628,3.1532567155927006e-08,7.516773583493839e-07,7.477776394883941e-06
ENSG00000116668,3.259161650741793e-08,8.902249536116324e-07,9.298222815770434e-06
ENSG00000073670,8.986392584295122e-09,8.097748104106102e-07,1.181028709421859e-05
ENSG00000133742,2.436904013087762e-09,3.119340900276277e-07,7.2893491863160815e-06
ENSG00000167920,9.799818955863304e-09,5.985991455711906e-07,9.087042780946725e-06
ENSG00000066044,6.682678136408934e-07,8.72517493694883e-06,3.441148231681967e-05
ENSG00000103253,6.085436070842536e-09,6.090717575065087e-07,1.0047293433876956e-05
ENSG00000164062,1.610269488768748e-05,7.635770529399118e-05,0.0001459321682691101
ENSG00000163877,1.1181689065340925e-08,6.117949656956194e-07,8.791464378780417e-06
ENSG00000132824,1.5242820515519143e-08,7.692000988501408e-07,1.0208549723062169e-05
ENSG00000054116,5.623297213913113e-09,4.5310731364762536e-07,8.726722425766313e-06
ENSG00000080345,2.5130408279476387e-06,3.5028588009922794e-05,0.0001434473496191194
ENSG00000115325,1.9226426669239384e-07,3.168931620672102e-06,1.870594288472925e-05
ENSG00000078618,9.851579620953763e-08,2.00727424523013e-06,1.4181232701854561e-05
ENSG00000185112,2.060021589085887e-08,8.907312403096258e-07,1.0174480352762938e-05
ENSG00000284413,1.0492720201677278e-07,2.046678764177342e-06,1.4877988195132785e-05
ENSG00000111341,2.9847771651573968e-06,1.7613099214559666e-05,4.876052842657764e-05
ENSG00000078596,1.1993655548235932e-07,2.1603880675699495e-06,1.5540717562342024e-05
ENSG00000140379,4.216716132642094e-07,3.5712983058962707e-06,1.6700259625057495e-05
ENSG00000205730,8.722956960519664e-08,1.617577096517693e-06,1.2225335034583856e-05
ENSG00000114744,2.985425113101087e-09,3.565146174042898e-07,7.976554916176072e-06
ENSG00000205560,1.7589478890713126e-08,6.886415892160625e-07,8.934093800917577e-06
ENSG00000151612,2.1255647755755507e-08,1.246371509195121e-06,1.512733867212106e-05
ENSG00000115137,4.8078650391302544e-09,2.8053652808653315e-07,5.4368333628991135e-06
ENSG00000105323,3.407286606221288e-08,1.3406018084652993e-06,1.310105604916461e-05
ENSG00000151655,1.157495924605638e-06,1.561450461357696e-05,6.242260170511491e-05
ENSG00000186335,3.034101362693315e-08,1.068205543505362e-06,1.0485685101432239e-05
ENSG00000049449,4.942135075272623e-08,1.3965928875919187e-06,1.3222452750230142e-05
ENSG00000176890,1.0590762033307209e-07,2.054128961243414e-06,1.4724877041057807e-05
ENSG00000176853,1.745787104005307e-08,7.722871635692724e-07,9.458131824800723e-06
ENSG00000129696,2.2593610530471666e-08,1.019565839929692e-06,1.1279198396758835e-05
ENSG00000116670,3.53993204437428e-08,1.0855988496583053e-06,1.1209895494266204e-05
ENSG00000010803,1.275472270932389e-07,3.9818076893538234e-06,2.6194030512414925e-05
ENSG00000106605,4.983447191730708e-08,1.818966217179965e-06,1.5502171384498575e-05
ENSG00000187672,4.178985049763231e-10,1.2185035027007092e-07,4.787709386515898e-06
ENSG00000182504,1.6306313577278544e-09,1.7790168479229576e-07,4.991604189554698e-06
ENSG00000196510,1.3660501937772322e-08,6.893571350010245e-07,9.032448441080503e-06
ENSG00000088305,7.981201401859675e-07,2.6682310155106696e-05,0.0001727942182990311
ENSG00000164344,3.100052383924395e-08,1.1511967835093914e-06,1.14743231218748e-05
ENSG00000008083,1.8272481881915311e-07,2.8982012545868966e-06,1.679725609630854e-05
ENSG00000164284,9.808093986186366e-09,5.858836634656393e-07,8.69274800864628e-06
ENSG00000183576,4.540306958891074e-08,1.6011448396651173e-06,1.3749969391769485e-05
ENSG00000170264,5.334744986286475e-09,3.2260896718187975e-07,5.973324556210055e-06
ENSG00000140105,9.242146964634617e-08,1.75236738456423e-06,1.3198268400887881e-05
ENSG00000116793,1.377481783015324e-08,6.969214512110947e-07,9.616901046508083e-06
ENSG00000182580,7.021155147214535e-07,1.2496436655275513e-05,5.8718985984401515e-05
ENSG00000039319,3.2982508863878024e-08,7.102748307437703e-07,7.530606562381295e-06
ENSG00000282813,4.0771022114457523e-07,5.312668225954058e-06,2.3468106987321952e-05
ENSG00000108797,1.95275618620117e-08,8.985884201594537e-07,1.1073762572339304e-05
ENSG00000166741,2.125997861002937e-06,1.3224110034985932e-05,3.862834698918506e-05
ENSG00000120899,1.0581845606017501e-07,2.637370806444777e-06,1.9743210148430667e-05
ENSG00000136381,2.309323727871609e-07,3.843834700323062e-06,2.328243723956086e-05
ENSG00000168685,1.0688332071843351e-07,2.023239759014326e-06,1.4458720254538971e-05
ENSG00000134759,6.587972320401779e-08,2.3868265109654113e-06,1.875858667319499e-05
ENSG00000114784,2.7873942787447664e-08,7.474009757021955e-07,8.560470617760727e-06
ENSG00000162551,8.48023280021111e-08,1.569768424683284e-06,1.2312233577609531e-05
ENSG00000150594,4.074392319593707e-08,1.362135514182388e-06,1.3441648369630502e-05
ENSG00000013573,3.670179383427853e-08,1.1664158998184385e-06,1.1887177066169413e-05
ENSG00000137767,8.12083355463955e-08,1.628900211788595e-06,1.2811031574278483e-05
ENSG00000159322,5.625077589789347e-07,8.054394528097694e-06,3.7809549275927886e-05
ENSG00000035681,9.495592627139424e-09,5.216263102967236e-07,8.033408010370535e-06
ENSG00000188672,4.94943932070107e-09,4.797030897332962e-07,8.245576410041837e-06
ENSG00000168077,6.648082894687071e-09,4.71391060968623e-07,8.138151359003816e-06
ENSG00000110108,2.8212930657779992e-08,1.179050350949792e-06,1.1999297783929822e-05
ENSG00000100335,1.7001933897622454e-08,7.714981118964927e-07,9.466773187856817e-06
ENSG00000119446,4.292296392362781e-09,2.687610311804933e-07,5.472891505579932e-06
ENSG00000130176,2.951327366533812e-07,5.61509452914816e-06,3.117992110807229e-05
ENSG00000104332,1.1510391153053836e-07,2.682133483360488e-06,1.7658736060132982e-05
ENSG00000196188,3.959258403683229e-06,2.064346252056207e-05,4.9465558368079605e-05
ENSG00000171723,1.8459851801842628e-08,7.681075982392274e-07,9.03582511755979e-06
ENSG00000011201,9.955740966935296e-08,2.2088921002613404e-06,1.6824063474823207e-05
ENSG00000127603,3.58043183368889e-07,4.79823219419112e-06,2.219068158483864e-05
ENSG00000126767,3.39822816043067e-08,1.5367754104637071e-06,1.5964103357196474e-05
ENSG00000140931,2.1460502268193454e-08,9.485717300423012e-07,1.1042179247656826e-05
ENSG00000269699,3.071935959979728e-09,3.4020263526690116e-07,7.27015382692051e-06
ENSG00000125975,7.672517349172293e-09,4.288811360491006e-07,6.829508611875459e-06
ENSG00000019505,3.8081705303526214e-07,5.980141461883238e-06,3.210007528010111e-05
ENSG00000122547,1.643406422896539e-08,6.70002201728857e-07,8.280392538521655e-06
ENSG00000111254,2.014413584369227e-08,8.384176816868104e-07,9.065527495348844e-06
ENSG00000009844,1.5924678986633762e-07,2.8699602263828707e-06,1.807628560103628e-05
ENSG00000138640,1.055307984562523e-08,5.475181431683005e-07,7.90964154229068e-06
ENSG00000067445,1.8526202925583605e-08,9.600015500441988e-07,1.2148211555856625e-05
ENSG00000163818,6.967488976744077e-08,2.364606362632929e-06,1.756284097707687e-05
ENSG00000110455,2.0005796599919087e-08,9.047364277789625e-07,1.0812826335085294e-05
ENSG00000141485,6.320796715616166e-08,2.326647875751267e-06,1.9569134504705695e-05
ENSG00000168528,4.173791009403777e-08,1.1933462284755868e-06,1.2384658540780787e-05
ENSG00000281994,3.001963013875659e-07,4.503599275021714e-06,2.300005835291994e-05
ENSG00000165688,1.8654380970229582e-07,3.0308942136241927e-06,1.7462725794553567e-05
ENSG00000051128,1.2034318817951408e-07,2.2130259627129393e-06,1.5771628993759203e-05
ENSG00000131779,2.20239039067551e-08,9.59506144540435e-07,1.0593133659566513e-05
ENSG00000054690,1.336278777677312e-07,2.2477228737028277e-06,1.4893946516108712e-05
ENSG00000169439,1.3192802863378606e-07,2.4463171297284445e-06,1.6080655139159243e-05
ENSG00000143393,2.7238975843772226e-08,1.2086207650633555e-06,1.3346834926304593e-05
ENSG00000152192,1.490781380843839e-07,2.4497460848565764e-06,1.655065731570868e-05
ENSG00000181458,3.1478032299198593e-07,5.711560411531807e-06,2.9961393952461666e-05
ENSG00000104427,2.5405548304456416e-10,7.964247814925683e-08,3.5583277897236637e-06
ENSG00000117450,5.0000672201672364e-08,1.170322556216659e-06,1.0523694917548094e-05
ENSG00000164916,1.0274269512805653e-07,3.221626771068071e-06,2.223631783618924e-05
ENSG00000128510,2.1727762625208864e-07,3.436006672762867e-06,1.9676893705488855e-05
ENSG00000108439,4.779503140137026e-09,4.374102263519018e-07,8.012300041607022e-06
ENSG00000140396,1.309450062222445e-08,6.76644164578967e-07,9.16623766836808e-06
ENSG00000136875,6.664661021134552e-08,2.5265098653609783e-06,2.259038245709206e-05
ENSG00000128340,5.91693994715649e-07,4.1066253066021565e-06,1.7560913178968e-05
ENSG00000073921,1.7989407160996678e-08,8.320106372785127e-07,9.946950662632668e-06
ENSG00000140319,3.841990611409993e-08,7.78036739571517e-07,7.415800573049282e-06
ENSG00000115457,1.102829199819249e-06,1.3736636416158436e-05,4.857486181555342e-05
ENSG00000144366,1.1015863094646763e-06,1.536804124747493e-05,6.773480308623766e-05
ENSG00000186660,2.170739273869654e-07,3.369776294338235e-06,1.844909529107481e-05
ENSG00000126461,1.6521399054850487e-07,2.5941089016981392e-06,1.5338348842863268e-05
ENSG00000228278,8.366930812904745e-08,1.5198820588576543e-06,1.2047382491353279e-05
ENSG00000183087,1.3025023501696032e-07,2.4883400161194417e-06,1.6890374669196963e-05
ENSG00000167863,2.0502254781385256e-08,6.59195451176296e-07,8.001288210959439e-06
ENSG00000067646,7.383990321213945e-08,1.482318463246164e-06,1.264033930237571e-05
ENSG00000068028,1.2189289510421668e-06,3.810144645106032e-05,0.00024387565501335536
ENSG00000089902,5.669271363876348e-09,3.526341246784847e-07,6.390339436379104e-06
ENSG00000243709,1.5745520513976353e-08,7.29452831599151e-07,9.201607582148508e-06
ENSG00000109906,4.070646145890739e-09,2.144194664034978e-07,3.7827567383515136e-06
ENSG00000152104,2.1781285705211726e-08,1.032380277778324e-06,1.1993128717941195e-05
ENSG00000130638,1.7368273160474133e-07,2.590403533780805e-06,1.4816974915737812e-05
ENSG00000184838,3.982495490779642e-08,1.1659366341633e-06,1.1193307125808663e-05
ENSG00000175229,7.07401820856868e-11,2.7281326960126972e-08,1.9925314223386804e-06
ENSG00000083720,1.6080817637334795e-08,7.348662611140692e-07,9.267617468213212e-06
ENSG00000061337,1.0921437885861927e-07,2.086621116083408e-06,1.5224358657155331e-05
ENSG00000133943,3.1540882629608695e-08,1.2569584695332375e-06,1.2784951001624304e-05
ENSG00000159164,1.7108956168933218e-08,1.1008523960218283e-06,1.5394769382881022e-05
ENSG00000151247,1.7999235533012972e-07,3.222831142882506e-06,1.9499970747299786e-05
ENSG00000057019,2.985543263637908e-08,1.4428823790646988e-06,1.5654597259961187e-05
ENSG00000069849,3.477316189847492e-07,4.245463735920867e-06,1.6949305691808658e-05
ENSG00000158301,6.125314520745862e-09,4.094791609842958e-07,7.396063906812671e-06
ENSG00000158525,1.7397801454071017e-08,1.1244936376513822e-06,1.6041430682899084e-05
ENSG00000171302,1.641203995006748e-09,2.1230655328477572e-07,5.821933516017283e-06
ENSG00000196876,1.2700928881233679e-08,6.198814535632132e-07,8.545242938503064e-06
ENSG00000171791,5.784672599641901e-08,1.2499546561873801e-06,1.1728068067053172e-05
ENSG00000053371,1.8652615850968876e-08,8.195695330281516e-07,9.678689621785893e-06
ENSG00000172613,0.0007690083328204902,0.00406699013867362,0.008573405727261167
ENSG00000065054,1.1086903766678782e-07,2.3107587933015504e-06,1.6579870089601136e-05
ENSG00000101435,5.607298528210401e-08,1.3310826760332214e-06,1.1370240393674996e-05
ENSG00000132842,2.2822066885404898e-07,3.681718691716251e-06,1.9522990574636657e-05
ENSG00000181690,1.1592357752938356e-09,2.884246387811704e-07,9.188485028719774e-06
ENSG00000283009,3.1711845233130776e-09,2.729391972299428e-07,6.181128994085185e-06
ENSG00000136161,5.594435310648194e-07,8.729477984725787e-06,4.1559166589116775e-05
ENSG00000112079,4.339659591455882e-08,1.3324575703452316e-06,1.3113095919008216e-05
ENSG00000085788,9.26967866646893e-09,5.892290329668445e-07,9.555643987623411e-06
ENSG00000137094,1.555388457412519e-07,2.852999259515472e-06,1.8788082477717724e-05
ENSG00000055147,5.800031101308426e-09,3.046493227219435e-07,5.78833829048284e-06
ENSG00000110713,6.645140235209565e-07,8.132533016525558e-06,3.1209971848165005e-05
ENSG00000280606,1.4054140477272994e-08,6.966613475811632e-07,8.871064681586207e-06
ENSG00000135525,8.03721272028385e-08,1.6938282849750411e-06,1.3658193132508611e-05
ENSG00000146281,1.825277304875888e-08,8.034958581653582e-07,9.311400658041679e-06
ENSG00000008838,3.551632283214025e-08,1.5979018983575088e-06,1.666445194248931e-05
ENSG00000143816,2.805736823445395e-08,1.151413091303637e-06,1.1688152974978551e-05
ENSG00000171759,4.551698127113795e-08,1.1467351056522198e-06,1.108138123735934e-05
ENSG00000104325,6.180818633183453e-08,1.5711184889570255e-06,1.3488694256828611e-05
ENSG00000105185,6.536318349626234e-08,1.4062696098055827e-06,1.1265494328957648e-05
ENSG00000118503,2.3282580430343436e-07,3.652700495078703e-06,1.971510290307153e-05
ENSG00000169126,6.55920474414282e-08,1.19541127146533e-06,9.164791734854429e-06
ENSG00000105143,3.666770121026859e-08,1.211495351808831e-06,1.2792606972619624e-05
ENSG00000196263,5.646325808600406e-09,4.098885103415411e-07,7.236460118236816e-06
ENSG00000088325,1.529795668498764e-07,2.457173967781352e-06,1.5110129743055778e-05
ENSG00000105695,9.31782100143847e-08,1.748947674940064e-06,1.3344403544906355e-05
ENSG00000112706,3.12912746662613e-08,6.647862462950449e-07,6.662290683477107e-06
ENSG00000174799,1.989269793717643e-07,3.867293764927762e-06,2.3964923517740952e-05
ENSG00000163875,1.0649614519686087e-08,5.899016098122001e-07,9.055711127670387e-06
ENSG00000124067,4.4166800576152254e-09,4.330884714802074e-07,8.091465746965005e-06
ENSG00000177058,4.389292728188174e-08,1.5938790929729936e-06,1.4264671549420382e-05
ENSG00000168824,3.8330824024733667e-07,5.491265599138063e-06,2.7028237660274018e-05
ENSG00000174903,3.731858754112934e-07,5.3751115167973446e-06,2.548070905236667e-05
ENSG00000167165,1.0219102362837392e-09,5.6263130480609393e-08,3.088203197947717e-06
ENSG00000132740,1.0516921184671438e-09,2.7602769446558327e-07,7.664429588919001e-06
ENSG00000136444,1.3780246360966896e-08,6.603511667832354e-07,8.813177499441958e-06
ENSG00000159461,3.605980568374708e-06,4.015444533816528e-05,0.000115794582607702
ENSG00000120889,1.1809305308554604e-08,7.578924053736883e-07,1.115225458771599e-05
ENSG00000109466,8.733070190850152e-08,2.808227078217769e-06,1.9784579085644463e-05
ENSG00000134198,2.7661432234031852e-08,1.311968116049782e-06,1.4798383528610959e-05
ENSG00000187607,1.8410088058093816e-07,2.856835330819314e-06,1.6626834820323286e-05
ENSG00000148840,2.0443068219838354e-09,2.998844981865072e-07,7.088745148961782e-06
ENSG00000196547,2.2864017439597726e-08,7.758144988611853e-07,9.528465695013321e-06
ENSG00000112077,1.6121267414852417e-08,7.98607357437901e-07,1.0185625226499634e-05
ENSG00000275079,8.678516456255462e-08,2.98898356775605e-06,2.390889373007445e-05
ENSG00000104537,2.7793502796137345e-08,1.0887343331464492e-06,1.2549428517432092e-05
ENSG00000171840,1.4129813005988472e-07,2.929858906016933e-06,1.8395250466089935e-05
ENSG00000176485,2.1343471030121596e-08,1.0333601385485984e-06,1.2175719931020572e-05
ENSG00000137075,1.1847680522490202e-09,1.75533100188489e-07,4.950750569918606e-06
ENSG00000185238,2.3141672714190185e-06,2.9924372675765343e-05,0.00011044027900773591
ENSG00000169189,2.6551377229914645e-08,1.0395147736336786e-06,1.134132618755794e-05
ENSG00000166595,7.268578456418586e-08,1.434005088873779e-06,1.1321743288552873e-05
ENSG00000159363,3.8840732074933866e-08,1.1998947565015036e-06,1.1912617566860754e-05
ENSG00000088766,6.777791690010417e-08,1.2466437031295288e-06,9.698480844246984e-06
ENSG00000205937,1.2145722601878176e-07,2.2427907941807494e-06,1.5068219823335674e-05
ENSG00000205339,6.506778220870805e-08,1.1727679842406011e-06,9.472699393584076e-06
ENSG00000102898,1.5265742504602202e-07,3.088751105819374e-06,1.9930064319046644e-05
ENSG00000215704,4.222461229231812e-09,2.6677861556922627e-07,5.516376186642252e-06
ENSG00000140538,5.2137568748584235e-08,1.456997527015162e-06,1.3210814970988698e-05
ENSG00000174225,4.162538065075239e-10,1.032137219539438e-07,3.985887090812484e-06
ENSG00000106537,7.70378701384824e-08,1.660461246628539e-06,1.3737977822519094e-05
ENSG00000084774,3.4239341238976107e-07,4.4864388345931086e-06,2.0238642388652233e-05
ENSG00000117601,4.491852281514638e-08,1.2167671106349739e-06,1.2012880514119995e-05
ENSG00000164237,3.4307046874865506e-07,5.0115595926931774e-06,2.4244400112877177e-05
ENSG00000130305,5.990120640046391e-10,1.1041293340301972e-07,4.040330235597349e-06
ENSG00000164167,4.078859266930441e-07,5.928655239210414e-06,2.7630074761801914e-05
ENSG00000241360,3.6344409129100097e-07,5.4745186952099875e-06,2.67221393736477e-05
ENSG00000146425,6.827271248880088e-09,4.0472383988000555e-07,6.93535496513074e-06
ENSG00000179409,2.9724117380177037e-07,3.6546616008090714e-06,1.5450013672534482e-05
ENSG00000101282,2.1152653900913694e-09,2.8103121154038306e-07,6.617899802932912e-06
ENSG00000112531,3.276689709384593e-08,1.319931840719754e-06,1.3121120622455953e-05
ENSG00000168078,9.048134089888484e-08,1.8059682462411574e-06,1.3754739840396394e-05
ENSG00000128829,1.172087538365707e-08,6.881340067485767e-07,1.0040703098609247e-05
ENSG00000154781,1.5519001142000278e-08,6.843891118216724e-07,8.902722436465773e-06
ENSG00000232112,1.971514971075099e-08,7.372678655807601e-07,8.810687140130779e-06
ENSG00000173267,1.1341643037800628e-07,2.1329268136810396e-06,1.5227430640013344e-05
ENSG00000148541,1.0248975341131991e-08,4.7357520657326e-07,6.862825491705816e-06
ENSG00000275555,1.59068838755405e-08,6.55238769606522e-07,9.390604565813064e-06
ENSG00000282302,6.061152013240366e-09,4.5239098521613154e-07,8.220174526546419e-06
ENSG00000133606,8.827091381203415e-08,1.6709965988503596e-06,1.2297479786985836e-05
ENSG00000106144,6.569226740674314e-08,1.4143773394251193e-06,1.2200603949211256e-05
ENSG00000095574,6.613126316763636e-08,1.186916313585677e-06,9.894731897119357e-06
ENSG00000180818,1.3727261758763452e-08,7.129364887804414e-07,1.005585297582327e-05
ENSG00000104765,1.9874194443119958e-08,9.349773153773634e-07,1.0966954249307117e-05
ENSG00000096088,1.5271756128075164e-07,2.515042186846244e-06,1.5969671538907147e-05
ENSG00000133422,2.2341492708418252e-07,3.012204533842662e-06,1.5724404729172686e-05
ENSG00000213246,1.2285300619062313e-08,5.820624977380958e-07,7.699537090152799e-06
ENSG00000100325,4.333377420752713e-08,8.149673467383004e-07,7.99765711987426e-06
ENSG00000138768,1.4336254764682062e-08,7.511189669707726e-07,1.014914397088607e-05
ENSG00000160294,5.654552005369919e-07,7.482823597333848e-06,3.216996128018295e-05
ENSG00000134077,1.0314320659714399e-07,2.0977365363782335e-06,1.551944194102711e-05
ENSG00000122257,8.80937579949571e-08,1.5370950299230806e-06,1.1672879227727102e-05
ENSG00000134283,8.905120271596573e-08,3.145517535099555e-06,2.4201184508446764e-05
ENSG00000125652,4.2379095740892075e-08,1.1593791488578695e-06,1.1737574138675263e-05
ENSG00000118496,1.1919747054333044e-09,1.4089337218587052e-07,4.091297115976599e-06
ENSG00000281813,1.8458799905474464e-08,7.622314362930338e-07,9.283696437696948e-06
ENSG00000151135,3.740482165502208e-08,1.4837555728391738e-06,1.396991763354208e-05
ENSG00000106638,2.916703762196845e-09,2.690323159487018e-07,6.174993609970578e-06
ENSG00000237733,2.5584374848112394e-06,2.9730731884761585e-05,9.718486394464343e-05
ENSG00000105248,4.5814417262373933e-07,6.686828775773603e-06,3.232903413696389e-05
ENSG00000156804,1.3800517500235885e-07,2.5993725700468213e-06,1.7237228889522578e-05
ENSG00000065243,2.3248146823940272e-08,1.0639044380754402e-06,1.224572595016757e-05
ENSG00000177042,6.03572672572864e-09,4.0408572666754176e-07,7.3468552670186495e-06
ENSG00000186153,1.7407367656066983e-08,4.971673027399582e-07,6.181221040571114e-06
ENSG00000066322,6.139352617542316e-08,1.5394598995458525e-06,1.4751932643152967e-05
ENSG00000188001,2.1640554559920346e-09,2.735118547437248e-07,6.9012486282526495e-06
ENSG00000151062,5.614598741542585e-08,9.652461910007052e-07,7.605528570788237e-06
ENSG00000130119,9.913456648464213e-09,6.024374101017196e-07,9.098269478601214e-06
ENSG00000116132,1.0784703822310292e-07,2.144450689187475e-06,1.5726194913375924e-05
ENSG00000141425,5.192162127943411e-08,1.3775537682248211e-06,1.2686497823259102e-05
ENSG00000135720,1.5139802446131213e-08,7.623039953578336e-07,1.0124602568641612e-05
ENSG00000173546,3.64919580526658e-08,1.545262076245015e-06,1.4850628258136125e-05
ENSG00000137648,3.251974195370595e-08,1.428136044862774e-06,1.5069615483792422e-05
ENSG00000155636,1.5045541698989826e-08,7.07630118361312e-07,8.595928532305997e-06
ENSG00000144837,6.271467658527097e-09,4.986554426737558e-07,8.363440513250222e-06
ENSG00000163297,1.954907261877756e-07,3.3289687562438646e-06,1.9901760494478628e-05
ENSG00000099203,1.430548647766343e-08,7.295777144964822e-07,9.79710161328262e-06
ENSG00000274891,2.4262761130637898e-08,1.0259809776993163e-06,1.1333577471533311e-05
ENSG00000196805,8.316697210335518e-09,5.480295012771757e-07,9.743936411157355e-06
ENSG00000172977,2.7484807679667907e-07,4.4794789158963395e-06,2.6479470139589977e-05
ENSG00000161395,1.4892408005531954e-08,7.347179112921555e-07,9.652960576322872e-06
ENSG00000141027,5.29719606235382e-09,3.6091503637468574e-07,6.745447702459536e-06
ENSG00000136104,2.969803249516946e-07,3.981600668613144e-06,1.9180064779174923e-05
ENSG00000163399,6.991348805836422e-08,1.6213821438880941e-06,1.352409212596127e-05
ENSG00000183032,6.363809582684299e-10,1.0400006561217675e-07,4.331939956448252e-06
ENSG00000008086,2.1061634594683826e-08,8.287089220145058e-07,1.014439519384331e-05
ENSG00000105559,2.6573514927028748e-08,1.0802778296541648e-06,1.2365170231753625e-05
ENSG00000112339,7.51159168788333e-08,1.5063810443891317e-06,1.2068742750051807e-05
ENSG00000047597,1.3126494774289845e-08,7.744415733527881e-07,1.0443404929150279e-05
ENSG00000133063,9.67647883768316e-09,5.244172724726161e-07,7.741554199322183e-06
ENSG00000137547,7.577937927646779e-08,1.5729318582223605e-06,1.232327787750663e-05
ENSG00000176623,2.4955880229412707e-07,3.5571084215387944e-06,1.8059547312838077e-05
ENSG00000138182,7.053234079506764e-08,1.8498049967110625e-06,1.5037194064555623e-05
ENSG00000133315,2.516725821991853e-08,1.1407783791047466e-06,1.264165159549696e-05
ENSG00000104490,6.566175818408915e-10,8.70887411369348e-08,2.741878950601683e-06
ENSG00000130726,1.1348662691003048e-07,2.0741590701068222e-06,1.4217649162703752e-05
ENSG00000126062,1.9146318617062596e-08,8.627402227682287e-07,9.949155558581262e-06
ENSG00000101160,9.759994383623555e-08,1.959330978016041e-06,1.4387378352665515e-05
ENSG00000118245,4.494143510639879e-08,1.0066218956004273e-06,9.373342791189693e-06
ENSG00000168234,1.3087676172544036e-07,1.9497496958470564e-06,1.158020947656022e-05
ENSG00000151690,2.0182797616851874e-08,9.92446145988236e-07,1.2063948644514493e-05
ENSG00000132975,8.728524958297843e-08,3.120416817243767e-06,2.4797942689449823e-05
ENSG00000278229,2.0769756087198586e-08,6.114578681666079e-07,7.179756669381027e-06
ENSG00000122557,1.906820320682825e-08,8.468246884276471e-07,1.0113429171953843e-05
ENSG00000105855,1.0684043805525074e-07,1.936468322410164e-06,1.3809442576539478e-05
ENSG00000067560,7.024131376159564e-08,1.2187462286182359e-06,9.578942765381077e-06
ENSG00000106404,1.4315930086486208e-08,7.525850032139664e-07,1.0269067083862744e-05
ENSG00000068912,1.823845679547011e-07,3.2245432397360806e-06,1.9200260444619185e-05
ENSG00000044459,5.425114138449532e-08,1.823835591371782e-06,1.4887924233311193e-05
ENSG00000036672,1.0154207691033463e-08,5.110419734498283e-07,7.260410414013959e-06
ENSG00000141447,2.3062597931377418e-08,1.3412376842438967e-06,1.5700570296196432e-05
ENSG00000163431,1.2218813091732327e-07,2.6383834003242704e-06,1.97073736846045e-05
ENSG00000162910,5.752045041349065e-08,1.3543964096232186e-06,1.1983311568339925e-05
ENSG00000106049,4.667096357350136e-08,1.0794955840981312e-06,1.0432765382014187e-05
ENSG00000131051,2.319704131009227e-08,9.96820056979412e-07,1.1106513570847267e-05
ENSG00000213619,1.6131592344523016e-08,7.562311493448488e-07,9.29514707240158e-06
ENSG00000160570,5.840949637497324e-08,1.6693702577215722e-06,1.648523975137787e-05
ENSG00000129451,1.675738123754787e-07,2.7118386425901844e-06,1.6454373532572605e-05
ENSG00000186377,2.509687251642806e-08,1.1061666600939832e-06,1.3051041405228852e-05
ENSG00000043093,3.747125418181052e-08,1.499604390474972e-06,1.414451221601532e-05
ENSG00000147403,1.3827388162325267e-07,2.065626248903472e-06,1.1757681950261433e-05
ENSG00000004399,1.337199385838413e-06,1.6196272977714464e-05,5.574196120141839e-05
ENSG00000175505,5.316213654908927e-07,7.345095635949736e-06,3.12248970532006e-05
ENSG00000275723,5.8945688392337e-07,7.879844751564574e-06,3.293678796810843e-05
ENSG00000198077,5.565379198854714e-08,1.7908405385240813e-06,1.622980642607852e-05
ENSG00000145687,2.7853404438830208e-08,1.2305431397204346e-06,1.3518547127553844e-05
ENSG00000110925,4.988174357110121e-09,5.006722811889914e-07,8.933363823410549e-06
ENSG00000112245,2.774208304839725e-08,1.2470876839568116e-06,1.3369081216454657e-05
ENSG00000165637,2.7314159843596397e-05,0.00012536645470330685,0.00022079811668687216
ENSG00000061938,5.103202026559392e-07,6.686703655971235e-06,2.8244516184682714e-05
ENSG00000080546,1.257057286995078e-08,6.710332310027677e-07,9.179264375105813e-06
ENSG00000128915,6.754313276081226e-08,1.5483905803272946e-06,1.4586102335595739e-05
ENSG00000146005,1.1145371206157138e-08,6.171895813112683e-07,9.666798605252398e-06
ENSG00000145386,1.4637324405063105e-07,2.546500477375825e-06,1.6282310075157083e-05
ENSG00000136352,3.3203252802878456e-07,5.163720548231447e-06,2.6338780538721748e-05
ENSG00000142684,2.1554449916677386e-08,9.202080284445504e-07,1.0031159916731749e-05
ENSG00000131748,1.0707346010978071e-07,1.5626705015782064e-06,1.0314552812430025e-05
ENSG00000183943,2.0839904594934316e-09,1.3697936750827181e-07,4.436458804610531e-06
ENSG00000185442,2.3557167799688963e-07,3.6039490537504884e-06,2.0342927735131586e-05
ENSG00000172000,7.081363016409495e-09,3.0685307487906557e-07,4.3511574574070104e-06
ENSG00000124688,6.8735022293635165e-09,4.23877308892803e-07,7.1576913290101156e-06
ENSG00000169432,2.3180003450238266e-06,3.5241514571540485e-05,0.00016203328645630904
ENSG00000256525,5.845068295552647e-09,3.555419116517213e-07,6.548128481351171e-06
